"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.329551961002299,-0.331265374758318,0.667,0.638,1,"MEF2A"
0.330081598190513,-0.466262197372225,0.353,0.369,1,"RALGPS2"
0.331414060468408,-0.503945444849487,0.152,0.176,1,"PTPN4"
0.332521066180979,-0.385725064768344,0.23,0.253,1,"SUCLG2"
0.332823506864388,0.320592221088801,0.225,0.185,1,"SATB1"
0.333106286518413,-0.265692861929415,0.902,0.84,1,"PPDPF"
0.333834310518931,-0.332617729836089,0.578,0.541,1,"ZFAND3"
0.33573129811831,-0.436145592203972,0.078,0.1,1,"SNX25"
0.336402006519323,0.334770583876297,0.23,0.203,1,"PPP2R2D"
0.336499983434768,0.317656717177788,0.23,0.195,1,"CWC27"
0.33670186026721,-0.263160090465977,0.284,0.242,1,"SLC12A6"
0.336712421636725,-0.590844802984762,0.113,0.134,1,"PABIR1"
0.338609611987147,-0.271368385540968,0.083,0.106,1,"GALNT11"
0.339416160307454,-0.424373758254801,0.275,0.299,1,"PSMD1"
0.339757720749847,-0.364375650362312,0.206,0.229,1,"CD82"
0.341567726631846,-0.450673990990078,0.181,0.208,1,"FZD3"
0.341609018805752,-0.424005132958992,0.495,0.477,1,"FMNL1"
0.343189893319619,-0.293740628110349,0.098,0.123,1,"APLF"
0.350640996108035,-0.287369762019022,0.559,0.454,1,"DAB2"
0.35087687037285,-0.817055027735379,0.098,0.118,1,"CARF"
0.351714824897239,-0.559550001667568,0.093,0.115,1,"JDP2"
0.352491842198301,-0.517479499357597,0.093,0.114,1,"MAP4K3-DT"
0.35383188521061,-0.254479249886658,0.363,0.305,1,"KCTD12"
0.354087170314581,0.422433427543868,0.152,0.13,1,"STK26"
0.356288494806794,-0.396128966920063,0.299,0.317,1,"MAD1L1"
0.356531403228189,-0.436369819929385,0.279,0.292,1,"SPAG9"
0.35677811797577,0.337787681150556,0.123,0.099,1,"ACCS"
0.356801360657643,-0.592323556555039,0.103,0.125,1,"SLC44A1"
0.357451767967743,-0.342840127184465,0.167,0.133,1,"EMSY"
0.357658902277542,-0.337379465353003,0.534,0.497,1,"PUM2"
0.358090819282245,-0.682776550864397,0.167,0.184,1,"SBF2"
0.358718846234055,0.322402356129886,0.162,0.136,1,"EXOC3"
0.358730961740814,-0.6978989481301,0.093,0.114,1,"LMO2"
0.359106895917502,-0.429295977807747,0.098,0.119,1,"ACSS1"
0.359463283803128,-0.577071685638597,0.27,0.28,1,"ATP6V1H"
0.359697738586576,-0.629662826444128,0.103,0.124,1,"ACTR1B"
0.361034807019908,0.301254164033131,0.206,0.181,1,"RBM7"
0.361523003951941,-0.595376849855785,0.186,0.208,1,"G2E3"
0.362258051104655,-0.649593215834033,0.216,0.233,1,"ADAM28"
0.364070965218817,-0.365056299120602,0.284,0.237,1,"ST8SIA4"
0.364147021751929,0.440478782875661,0.132,0.115,1,"CCR1"
0.364552222830764,-0.284415788526503,0.392,0.408,1,"MFF"
0.364753868815952,-0.260629271133355,0.245,0.263,1,"DGKD"
0.364783889523958,-0.271292823361441,0.211,0.173,1,"COMMD4"
0.365832419393644,0.300879890407021,0.127,0.105,1,"SCML2"
0.365905259875079,-0.594659382858388,0.152,0.173,1,"FADS2"
0.366497525452587,-0.756586848098083,0.118,0.14,1,"HEMK1"
0.368311045501965,-0.594018503939835,0.225,0.244,1,"CCDC88B"
0.369879380404349,-0.63574300416388,0.093,0.113,1,"EOLA1"
0.371556389257157,-0.583899265942108,0.083,0.104,1,"TRIM69"
0.373546098476993,-0.344955280802702,0.304,0.315,1,"AKIRIN1"
0.37379952123004,0.324239366163453,0.108,0.088,1,"GTF2IRD2"
0.374235778776344,-0.270543208121059,0.113,0.09,1,"WDR5"
0.374405491151154,-1.19376477184479,0.088,0.105,1,"PRKD1"
0.374711507004178,-0.687311939507355,0.098,0.118,1,"ETV3"
0.374776511847649,-0.291197531566159,0.333,0.275,1,"NFKBIZ"
0.375068423749899,-0.761743318976428,0.123,0.141,1,"ATG2B"
0.375115162587639,-0.262338001876273,0.235,0.257,1,"XIAP"
0.375239875762354,-0.691416247893701,0.098,0.116,1,"ARL4A"
0.376310334052782,-0.391642470113033,0.147,0.17,1,"BMI1"
0.37710111401341,-0.254224438651211,0.539,0.543,1,"ANXA2"
0.379042295241734,-0.433907452731592,0.191,0.218,1,"LRRC59"
0.379372343643612,0.259063691775967,0.152,0.129,1,"PDK3"
0.379482714042456,-0.611838140522695,0.113,0.088,1,"NNT-AS1"
0.381410406122192,-0.602178375607441,0.211,0.224,1,"NSD2"
0.381694429779022,-0.792501502179267,0.162,0.179,1,"TOPORS"
0.38222948048638,0.376301929125455,0.118,0.098,1,"RANGAP1"
0.384284578522963,-0.374803253719084,0.299,0.313,1,"ZBTB1"
0.385203700699332,-0.459244774982406,0.113,0.134,1,"LAT2"
0.386871003714568,-0.363770286357237,0.167,0.189,1,"GPATCH2"
0.38764269363422,0.303407273854194,0.108,0.086,1,"MIGA2"
0.388633234512459,-0.360117515789885,0.118,0.14,1,"CAPN2"
0.388881554002443,-0.284251414725742,0.284,0.235,1,"C5orf24"
0.388942692806333,-0.291611609000503,0.088,0.109,1,"OPA3"
0.389066674034757,-0.353344347932322,0.309,0.318,1,"THADA"
0.38923996270877,-0.383353711975707,0.123,0.098,1,"CLN6"
0.389456811783172,0.260269558458806,0.201,0.171,1,"TAFAZZIN"
0.38954234106579,-0.679447871170739,0.152,0.169,1,"SPRED2"
0.390001018091681,-0.609734155267733,0.157,0.179,1,"TEN1"
0.391690764986089,0.521473165283905,0.206,0.183,1,"XAF1"
0.392149274902651,0.330559582242197,0.118,0.098,1,"PCDH9"
0.392304951246126,-0.463109166715912,0.181,0.202,1,"CEP135"
0.392438486474818,-0.658920648536321,0.142,0.161,1,"ITGB3BP"
0.393170048521107,-0.565200474051317,0.225,0.245,1,"GNG2"
0.393737935805679,-0.442176091502742,0.127,0.148,1,"FH"
0.393761724818591,-0.349207994269658,0.123,0.144,1,"ATXN7L1"
0.393845419665697,-0.466206049115014,0.162,0.184,1,"ZFYVE27"
0.394277248082227,-0.504431810992655,0.382,0.397,1,"ZFP36L1"
0.395073178853755,0.441881461130355,0.162,0.135,1,"PGGHG"
0.396636650375168,-0.303303511272815,0.299,0.249,1,"PEX16"
