"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
5.04486141364767e-54,-0.75682119849547,0.36,0.609,1.19588439810518e-49,"COX8A"
5.9088408557776e-54,-0.909204501289696,0.309,0.549,1.40069072486208e-49,"PID1"
1.29899553470834e-53,-0.641411192720801,0.616,0.787,3.07926891502611e-49,"RACK1"
1.82601439835893e-53,-1.14620471000981,0.218,0.43,4.32856713130985e-49,"F13A1"
1.88117434697531e-53,-0.860136112469826,0.273,0.503,4.45932378950498e-49,"IRAK3"
3.0093517579205e-53,-0.606347806773841,0.638,0.82,7.13366834215053e-49,"RPS15"
3.40848542970006e-53,-0.801492211042746,0.354,0.587,8.079814711104e-49,"CSTB"
3.65818616899951e-53,0.980140903822612,0.484,0.254,8.67173031361333e-49,"ETS1"
3.94890977938709e-53,-0.794643221897844,0.345,0.582,9.36089063203709e-49,"UQCR10"
4.10065531801435e-53,-0.832875020452618,0.306,0.544,9.72060343135302e-49,"C1orf162"
4.1364144029274e-53,-0.625487356691314,0.56,0.762,9.80537034213941e-49,"RPL24"
4.32434029130106e-53,-0.780502646413246,0.335,0.58,1.02508486605292e-48,"TYMP"
4.79269546918507e-53,-0.634955392580374,0.514,0.742,1.13610846097032e-48,"RPL36A"
6.03600800403495e-53,-0.966613350469376,0.268,0.489,1.43083569735649e-48,"BLVRB"
6.18125373162598e-53,-0.80375327513321,0.356,0.585,1.46526619708194e-48,"CTSZ"
7.54590856971701e-53,-0.648151036883454,0.407,0.67,1.78875762645142e-48,"RPS17"
8.70198689778028e-53,-0.654777814254001,0.45,0.691,2.06280599411882e-48,"RNASEK"
8.8222383476588e-53,-0.566628834682059,0.601,0.8,2.09131160031252e-48,"RPS25"
9.39984345473365e-53,-0.6471171208113,0.504,0.723,2.22823289094461e-48,"YBX1"
1.09910081411973e-52,-0.758963565270532,0.378,0.617,2.60541847987081e-48,"GNG5"
1.22487452264198e-52,-0.740221764179838,0.37,0.603,2.9035650559228e-48,"NDUFA11"
1.5351451392025e-52,-0.607241709987408,0.519,0.739,3.63906155247952e-48,"GNAI2"
1.71018424491478e-52,-0.570417686625237,0.703,0.834,4.05399175257048e-48,"PFN1"
2.04090079564954e-52,0.935167191586296,0.567,0.35,4.83795533608724e-48,"KLF12"
2.15886749270371e-52,-0.801812538582596,0.318,0.555,5.11759539145415e-48,"MARCHF1"
2.29534444823863e-52,-0.614625714758972,0.566,0.788,5.44111401454968e-48,"RPS28"
2.54286117598756e-52,-0.683523820987953,0.41,0.647,6.02785241767851e-48,"COX6B1"
2.76050711326162e-52,0.454153252734131,0.989,0.99,6.54378211198667e-48,"MT-CYB"
3.05022121912325e-52,-0.755952893298656,0.407,0.638,7.23054939993166e-48,"SNHG29"
3.12936375098988e-52,-0.663735756225262,0.411,0.66,7.4181567717215e-48,"UQCR11"
4.63893598792266e-52,-0.561363849450214,0.635,0.815,1.09965977593707e-47,"RPS3"
2.10409734682178e-51,-0.646354512940033,0.418,0.667,4.98776276064102e-47,"COMMD6"
3.58263047781122e-51,-0.63237440218206,0.488,0.709,8.4926255476515e-47,"RPL7"
3.63796385976912e-51,-0.667271495985711,0.48,0.698,8.62379332958269e-47,"RPL27A"
5.2739759197596e-51,-0.592957323328549,0.654,0.808,1.25019599177901e-46,"RPL6"
6.52759096599165e-51,-0.905201466183878,0.282,0.506,1.54736543848832e-46,"RBM47"
1.43361816544213e-50,-0.81343068026336,0.325,0.55,3.39839186118057e-46,"ATP5PO"
1.45265311259969e-50,-0.614713358261743,0.595,0.776,3.44351420341757e-46,"RPL10A"
1.65616947961696e-50,0.571180603162678,0.996,0.994,3.925949751432e-46,"MALAT1"
1.73517595632186e-50,-0.741294980568233,0.313,0.545,4.11323460446097e-46,"CLEC7A"
1.94910671115412e-50,0.78508843480834,0.891,0.848,4.62035745879084e-46,"ARHGAP15"
3.96261819436055e-50,-0.561062555577732,0.681,0.83,9.39338642973168e-46,"RPL11"
4.72146500014469e-50,-0.601072538280036,0.511,0.728,1.1192232782843e-45,"BTF3"
4.91834184756339e-50,-0.698453097755774,0.401,0.633,1.1658929349649e-45,"COX5B"
5.47522344564383e-50,-0.754719447032043,0.33,0.561,1.29790171778987e-45,"TMEM219"
6.34599100671651e-50,-0.583544284994364,0.594,0.798,1.50431716814215e-45,"RPL34"
1.01603874066275e-49,-0.722768303522697,0.385,0.62,2.40851983474106e-45,"ELOB"
1.30580256279983e-49,-0.582816642524975,0.533,0.763,3.095404975117e-45,"RPL36"
3.1454219402879e-49,-0.777236843628627,0.317,0.544,7.45622270945247e-45,"ITGAM"
3.68692104486185e-49,-1.08909391650814,0.198,0.397,8.73984633684501e-45,"TNFAIP2"
4.75155797429105e-49,-0.876559812159974,0.276,0.499,1.12635681780569e-44,"LY86"
4.76728172553355e-49,-0.655576883656339,0.409,0.639,1.13008413303773e-44,"RPS20"
5.3112410540544e-49,-0.576688207417762,0.627,0.786,1.2590296918636e-44,"ARPC1B"
7.70859068625576e-49,-0.993412117533251,0.22,0.427,1.82732142217693e-44,"TNFSF13"
1.07894047731581e-48,-0.612022267859411,0.485,0.708,2.55762840147712e-44,"HCST"
1.80350010274825e-48,-0.580806362671935,0.52,0.763,4.27519699356472e-44,"RPL39"
2.11168759727399e-48,-0.69961253501049,0.431,0.645,5.00575544933798e-44,"TPI1"
2.86945319309529e-48,-0.600184292035575,0.579,0.762,6.80203879423239e-44,"RPL21"
2.9906916250065e-48,-0.691502099956387,0.413,0.644,7.0894344970779e-44,"MIF"
3.19298795627707e-48,-0.823161282616875,0.299,0.518,7.5689779503548e-44,"IFNGR2"
4.39410721203804e-48,-0.683574171441415,0.422,0.653,1.04162311461362e-43,"LAMTOR4"
8.43803835966721e-48,1.06739787568095,0.388,0.187,2.00023699315911e-43,"ANK3"
8.76840705227263e-48,-0.595708179817053,0.568,0.768,2.07855089174123e-43,"RPL35A"
9.18584768813385e-48,-0.615904470099262,0.271,0.481,2.17750519447213e-43,"ARHGAP24"
1.05585341008781e-47,-0.588202130843706,0.535,0.751,2.50290050861315e-43,"RPL37A"
1.07123407967789e-47,0.410975788325727,0.975,0.963,2.53936038587644e-43,"MT-ATP8"
1.08414757978087e-47,-0.682852317794688,0.418,0.638,2.56997183787055e-43,"ATP6V0C"
1.45579742834708e-47,-0.588818942241932,0.665,0.818,3.45096780389675e-43,"RPS2"
2.08305027829444e-47,0.962867444576859,0.466,0.26,4.93787068469696e-43,"INPP4B"
2.33108849655405e-47,-0.739815357627513,0.332,0.551,5.52584528108138e-43,"NDUFB11"
2.47064899707696e-47,-0.534691676663235,0.607,0.78,5.85667344757093e-43,"CFL1"
2.47349217883164e-47,1.29020823233932,0.405,0.207,5.86341320992041e-43,"IL7R"
3.00474389372426e-47,-1.08913234948352,0.203,0.395,7.12274540007337e-43,"DUSP6"
3.4225511776591e-47,-0.722381212083612,0.483,0.689,8.11315756664091e-43,"TUBA1B"
4.08573066888654e-47,-0.742921779578867,0.304,0.522,9.68522455059554e-43,"CAPG"
6.61630613922786e-47,-0.472759643795569,0.315,0.553,1.56839537030396e-42,"SLC8A1"
1.20683787647261e-46,-0.78026223236242,0.324,0.541,2.86080918617832e-42,"TALDO1"
1.54749758383255e-46,-0.553610810799208,0.466,0.7,3.66834302247507e-42,"ZEB2"
1.84770145101766e-46,-0.761403264169106,0.321,0.543,4.37997628963736e-42,"POLR2L"
2.72110671046319e-46,-0.959180653214492,0.261,0.464,6.45038345715299e-42,"LMO2"
2.83681004811683e-46,-0.5815344532532,0.568,0.781,6.72465821906095e-42,"RPL37"
2.84617739693127e-46,-0.716437417832789,0.32,0.543,6.74686351942557e-42,"TRAPPC5"
3.70394268404659e-46,-0.562145739420565,0.345,0.587,8.78019613253243e-42,"LYN"
4.15368636706342e-46,1.22668699583193,0.395,0.203,9.84631353312384e-42,"SPOCK2"
4.53830400234686e-46,-0.485103705432739,0.718,0.851,1.07580496375632e-41,"CYBA"
5.9483580407905e-46,-0.710779051192522,0.334,0.562,1.41005827356939e-41,"CTSH"
8.13787428834875e-46,-0.784022099913466,0.28,0.487,1.92908310005307e-41,"PILRA"
9.88928153428713e-46,-0.739766621651528,0.353,0.573,2.34425418770276e-41,"PGLS"
1.14419227348692e-45,-0.649425052086474,0.482,0.704,2.71230778430074e-41,"S100A10"
1.19981148068901e-45,-0.586767066908107,0.542,0.742,2.8441531149733e-41,"ARPC3"
1.69284055642159e-45,1.05908065071275,0.415,0.219,4.01287853899739e-41,"SLC38A1"
1.74412113966304e-45,-0.719758179418973,0.318,0.537,4.13443916157124e-41,"HLA-DMB"
1.85909511060253e-45,-0.679244458945382,0.324,0.547,4.40698495968331e-41,"FGL2"
2.05784501665404e-45,-0.548527215151164,0.611,0.781,4.8781216119784e-41,"H3-3A"
2.34777351340143e-45,-0.590338047192124,0.449,0.685,5.56539711351809e-41,"TOMM7"
2.39896312889606e-45,-0.833688357231525,0.263,0.47,5.68674209704811e-41,"CD163"
5.70661261610895e-45,1.46039325815621,0.323,0.148,1.35275252064863e-40,"CD69"
6.23262901858378e-45,-0.541674333938915,0.472,0.716,1.47744470885529e-40,"RPL38"
1.16313760236123e-44,-0.619172143668627,0.442,0.657,2.7572176863973e-40,"APOO"
1.49596740989989e-44,-0.782130203841552,0.3,0.506,3.54619074516769e-40,"TNFSF13B"
1.59627862941014e-44,-0.465471911284744,0.772,0.865,3.78397849101674e-40,"PTMA"
2.05894445776296e-44,-0.719351794452351,0.309,0.527,4.8807278371271e-40,"ATP6V1F"
2.09652823247183e-44,-0.533702535843122,0.521,0.748,4.96982017507447e-40,"RPL41"
2.18928260652284e-44,-0.598856920455784,0.311,0.528,5.18969441876239e-40,"DBI"
2.42249344461694e-44,-0.593991218261274,0.372,0.616,5.74252071046445e-40,"OGFRL1"
2.85694229978039e-44,-0.902758270738636,0.245,0.443,6.77238172162941e-40,"SLC11A1"
3.11982896931379e-44,1.04703455059794,0.431,0.233,7.39555457175834e-40,"CAMK4"
4.64507313209768e-44,-0.596573026485288,0.466,0.686,1.10111458596375e-39,"RAC1"
4.85034707618236e-44,-0.559903817836531,0.581,0.756,1.14977477440903e-39,"EEF1G"
7.04771017703827e-44,-0.708720869717299,0.31,0.529,1.67065969746692e-39,"NCF2"
8.73427274575462e-44,-0.584610634426682,0.408,0.63,2.07045935438113e-39,"CTSB"
9.99932795658233e-44,0.866191045926227,0.444,0.236,2.37034069210784e-39,"RORA"
1.34538399745983e-43,-0.690781823672409,0.356,0.569,3.18923276597852e-39,"SLC25A5"
1.36191926971152e-43,-0.630700812173467,0.326,0.554,3.22842962885115e-39,"TGFBI"
3.54472042013586e-43,-0.502150748167678,0.78,0.879,8.40275975593204e-39,"EEF1A1"
4.03727290969718e-43,-0.724138656859697,0.327,0.534,9.57035543243716e-39,"LAMTOR1"
4.94622720051381e-43,-1.03813668652876,0.212,0.395,1.1725031578818e-38,"SLC7A7"
5.50540225698081e-43,-0.600760755552014,0.475,0.687,1.3050556050173e-38,"EIF3K"
6.07527153672011e-43,-0.718953556391236,0.338,0.543,1.4401431177795e-38,"WDR83OS"
7.58825046048713e-43,0.789155873955658,0.618,0.444,1.79879477165847e-38,"PRKCH"
1.63469893045062e-42,0.946429348618174,0.439,0.243,3.8750538146332e-38,"CD247"
2.14339725652251e-42,-0.668693469327292,0.371,0.593,5.08092319658661e-38,"CNPY3"
2.22664956898328e-42,-0.632487956764218,0.279,0.49,5.27827280327487e-38,"FOS"
3.84835725246293e-42,-0.834295931320321,0.232,0.425,9.12253086696336e-38,"SULF2"
4.9848482251357e-42,-0.791345334620315,0.28,0.486,1.18165827176842e-37,"MPEG1"
6.65977216748079e-42,-0.740359744046186,0.292,0.499,1.57869899230132e-37,"TIMP2"
8.11240236675936e-42,-0.957416939267256,0.235,0.424,1.92304498104031e-37,"HNMT"
8.74966628762469e-42,-0.558718836446604,0.461,0.677,2.07410839348143e-37,"COX7C"
1.10325522733983e-41,-0.603245552322573,0.388,0.606,2.61526651640906e-37,"COX6A1"
1.2339159752859e-41,-0.639509001005438,0.401,0.615,2.92499781941522e-37,"ALOX5AP"
