"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
4.94606495177039e-30,-0.606530588581501,0.947,0.958,1.17246469681717e-25,"RPS26"
2.81534216952307e-18,0.483292008225279,0.898,0.82,6.67376861285444e-14,"GZMA"
5.73462316474859e-18,1.45094214595796,0.234,0.095,1.35939242120365e-13,"LINGO2"
8.99992279256108e-16,1.75520120202007,0.146,0.045,2.1334316979766e-11,"SYNGR1"
1.36179607068722e-15,0.278700290775794,0.989,0.981,3.22813758556406e-11,"NKG7"
1.75502034790797e-14,0.328463707176061,0.956,0.904,4.16027573471584e-10,"CST7"
3.94274103578147e-14,1.63009928910428,0.276,0.147,9.34626762531997e-10,"HLA-DRA"
2.11340912573409e-13,0.284437853555335,0.947,0.899,5.00983633255265e-09,"TYROBP"
2.22702896147684e-13,0.811871453752012,0.497,0.355,5.27917215318085e-09,"ALOX5AP"
1.22267052595252e-12,0.555853569667582,0.781,0.689,2.89834048177044e-08,"CCL5"
5.08804011905012e-11,0.885036685355155,0.482,0.358,1.20611991022083e-06,"HLA-DPA1"
5.91163843335545e-11,0.712265244280518,0.442,0.303,1.40135389062691e-06,"ENSG00000235979"
9.75952769550822e-11,0.486126025582883,0.584,0.461,2.31349604022022e-06,"TRBC1"
1.26264877429686e-10,1.24231164522307,0.232,0.128,2.9931089194707e-06,"LGALS3"
1.64871849371973e-10,0.604393041758338,0.417,0.285,3.90828718936262e-06,"AGTRAP"
3.18614662550211e-10,0.748403469727781,0.463,0.333,7.55276057575276e-06,"HLA-DRB1"
3.58536865987236e-10,0.470822736068208,0.885,0.847,8.49911640822744e-06,"GSTP1"
3.93007294460789e-10,0.348931163258009,0.887,0.823,9.31623791519301e-06,"VIM"
1.81990611064932e-09,-0.451368110188455,0.871,0.898,4.31408743529422e-05,"ENSG00000278996"
5.05437134314171e-09,0.406425382737426,0.741,0.667,0.000119813872689174,"PLAAT4"
9.06509888618456e-08,0.557089673468752,0.34,0.24,0.00214888169097005,"GZMB"
1.30212195810092e-07,-1.2113277331638,0.112,0.198,0.00308668010167824,"IFNG-AS1"
1.83262834154092e-07,-0.596687403345308,0.343,0.447,0.00434424548362274,"DUSP2"
2.04310483004924e-07,0.527662780129055,0.367,0.26,0.00484317999963172,"GZMH"
2.8207654752045e-07,0.318483263443562,0.639,0.545,0.00668662455897227,"ANXA11"
6.52190121432904e-07,0.263822495494746,0.842,0.782,0.015460166828567,"LY6E"
8.8874360290962e-07,-0.501243158272943,0.322,0.426,0.0210676671069725,"BHLHE40"
9.19082050010139e-07,0.607102404037718,0.331,0.236,0.0217868399954903,"LRPAP1"
1.12799995726993e-06,0.27950558792745,0.743,0.657,0.0267392389870837,"BST2"
1.16092921364145e-06,0.481767480306353,0.359,0.26,0.0275198270093705,"CHMP2A"
1.48820123656059e-06,0.324216548083178,0.727,0.641,0.0352778103126689,"KLRC1"
1.51846892852617e-06,-0.435031950850395,0.686,0.748,0.035995305950713,"DDIT4"
1.62551562412282e-06,0.606350765163041,0.232,0.15,0.0385328478698314,"CRELD2"
2.35952143257638e-06,-0.633861626617447,0.182,0.27,0.0559324555592231,"CCR7"
2.95078671160636e-06,0.272297746508164,0.681,0.581,0.0699483989986289,"PSMB10"
3.6871874946782e-06,0.384523188489222,0.356,0.257,0.0874047795613467,"NPC2"
4.31649336463765e-06,-0.497165972108768,0.401,0.489,0.102322475208735,"ARAP2"
4.99584276377106e-06,0.63983445546788,0.784,0.767,0.118426452715193,"CD74"
