"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.000506603884912284,0.371413782136381,0.158,0.115,1,"AAMDC"
0.000510312678650286,0.273235556589064,0.292,0.234,1,"RWDD3"
0.000515681388448351,0.355339178062173,0.143,0.103,1,"BTN3A3"
0.00053184027902882,0.337570249813615,0.21,0.164,1,"MGME1"
0.000532792909634708,0.378098592324081,0.186,0.142,1,"GBA1"
0.00053752729842617,0.283050018098867,0.265,0.212,1,"PHF19"
0.000544381618153816,0.376270934473745,0.164,0.12,1,"TAF1B"
0.000562729737506736,-0.393365492399162,0.478,0.508,1,"RASSF5"
0.000569743953777414,0.598445980127249,0.108,0.073,1,"C1QA"
0.000600684323604195,0.263532768741996,0.224,0.177,1,"KIF13A"
0.000610240671163097,0.267569050829505,0.22,0.171,1,"GPATCH4"
0.000630930987655364,0.262000704884167,0.284,0.23,1,"ELP4"
0.000633679890264301,0.346206239572735,0.12,0.084,1,"UQCC1"
0.000641972158867432,-0.516022251027404,0.263,0.312,1,"LGALS2"
0.000642458231499504,0.337312503819863,0.142,0.102,1,"SUOX"
0.000647731458046245,0.308588385730777,0.174,0.131,1,"KCTD17"
0.000662989907786165,0.283705090424892,0.313,0.254,1,"LUZP1"
0.000680385075458661,0.291535987423373,0.128,0.091,1,"MUL1"
0.000693988218631816,0.44714910342594,0.108,0.073,1,"RAD18"
0.00075722373461938,0.292220142651465,0.147,0.107,1,"H2BC4"
0.000758932737680859,0.352899395595083,0.149,0.108,1,"CPSF4"
0.000789838993421099,0.44328883911269,0.126,0.09,1,"TIMM21"
0.000822949470065049,0.288745693093392,0.205,0.158,1,"GBP1"
0.000844093329452453,0.28521004419289,0.184,0.139,1,"CDK5"
0.000846208497759613,0.252484299453097,0.196,0.151,1,"BET1"
0.000850683151193476,0.317926978881562,0.236,0.188,1,"KLF16"
0.000854352077246412,0.310798248173666,0.111,0.078,1,"LPCAT3"
0.000855354855945653,0.378075755603066,0.121,0.085,1,"ZNF235"
0.00086801312630187,0.257459937689631,0.182,0.138,1,"KLHL18"
