"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0,-8.50871265907804,0.003,0.927,0,"RPS4Y1"
0,-8.20944562171461,0.001,0.284,0,"USP9Y"
0,-8.29407854642555,0.001,0.275,0,"TXLNGY"
0,-8.07202691073198,0.001,0.252,0,"UTY"
0,-9.02791836401224,0,0.228,0,"DDX3Y"
0,12.0002931677309,0.227,0,0,"XIST"
0,-8.07475980575112,0.001,0.201,0,"EIF1AY"
0,0.496486731460183,0.998,0.999,0,"RPS4X"
4.96821209100087e-251,-9.02995932868361,0,0.139,1.17771467617176e-246,"KDM5D"
1.14013559787655e-164,-0.257888583958549,0.999,1,2.70269143476637e-160,"HLA-B"
1.306336001249e-121,0.30762904927581,0.994,0.992,3.09666949096074e-117,"MT-ND3"
4.72364669050988e-94,0.85988134920026,0.421,0.264,1.11974044798537e-89,"EIF1AX"
1.01396060286326e-58,0.281070914373912,0.972,0.958,2.40359360908736e-54,"MT-ND2"
6.38389752224532e-50,0.500481226158503,0.619,0.517,1.51330290764825e-45,"CD69"
5.67418331934453e-49,0.698158465791534,0.32,0.213,1.34506515585062e-44,"ENSG00000282885"
6.09634317658599e-49,0.652872564444488,0.365,0.256,1.44513815000971e-44,"DDX3X"
3.30566096980811e-46,-0.267467918546799,0.826,0.872,7.83606932893012e-42,"SLC25A6"
3.98561687024202e-41,0.577663513318596,0.368,0.267,9.4479047909087e-37,"EIF2S3"
1.96178483716399e-39,0.43141717969948,0.563,0.459,4.65041095649724e-35,"MT2A"
2.73442618150909e-39,0.395166152971251,0.634,0.552,6.4819572632673e-35,"SEPTIN6"
1.21171511469663e-37,0.34966856052659,0.263,0.177,2.87237067938836e-33,"HLA-DQB1"
1.16202109561322e-36,-0.556012611748197,0.832,0.849,2.75457100715114e-32,"CD74"
6.8150518208935e-35,0.593073801259259,0.308,0.217,1.6155080341428e-30,"PRKX"
1.74488778344837e-34,0.708417288792841,0.228,0.148,4.13625649066435e-30,"KDM6A"
5.6684767485557e-32,-1.19605688075199,0.188,0.264,1.34371241324513e-27,"HLA-DRA"
4.28578112544973e-29,0.63575437389297,0.234,0.159,1.01594441578786e-24,"JPX"
5.12424665288799e-29,0.720010752979317,0.205,0.135,1.2147026690671e-24,"ZRSR2"
3.63079194357434e-27,-0.374425571845811,0.445,0.527,8.60679230224297e-23,"GZMH"
4.23269553954969e-27,-0.85677236284963,0.091,0.148,1.00336047765025e-22,"LINC02446"
2.59694010165946e-23,0.673529007634104,0.142,0.088,6.15604651098374e-19,"LEF1"
5.45333705627805e-22,0.708913828953881,0.152,0.099,1.29271354919071e-17,"TXLNG"
5.06951406927266e-21,0.512141131501345,0.261,0.197,1.20172831012108e-16,"SELL"
6.12866288444743e-21,0.705904412505906,0.136,0.086,1.45279953675826e-16,"CA5B"
8.04473261368322e-20,0.699602135587604,0.125,0.079,1.90700386607361e-15,"KDM5C"
1.65482979539076e-19,0.39138393004866,0.404,0.336,3.92277402997381e-15,"DUSP1"
5.45607639441794e-17,0.335488650426078,0.414,0.346,1.29336290929677e-12,"FLT3LG"
2.17609857716246e-16,-0.48749748510839,0.574,0.615,5.15844167716361e-12,"HLA-DPA1"
3.79440156222836e-16,-0.612083559380233,0.522,0.553,8.99462890326234e-12,"HLA-DRB1"
7.53138481884679e-16,0.49337013837411,0.288,0.232,1.78531477130763e-11,"XCL2"
2.20738840398049e-15,0.501520316867871,0.184,0.136,5.23261421163574e-11,"ZFX"
3.74500158075741e-15,0.441499178749151,0.221,0.17,8.87752624718544e-11,"UBA1"
4.09371394380429e-15,0.387950864067569,0.287,0.23,9.70414890378807e-11,"PTGER2"
5.34497718884812e-15,-0.426735569595696,0.581,0.623,1.26702684261645e-10,"HLA-DPB1"
1.57165931032433e-13,0.414707346126975,0.228,0.179,3.72561839512382e-09,"PIN4"
2.53415977313939e-13,0.478472556420807,0.151,0.109,6.00722574222693e-09,"KANSL1-AS1"
